bus_0069b.1,bus_0069b.2,bus_0069b.3,bus_0065.1,bus_0065.2,bus_0065.3,bus_0066.1,bus_0066.2,bus_0066.3,bus_0067.1,bus_0067.2,bus_0067.3,bus_0068.1,bus_0068.2,bus_0068.3,bus_0069.1,bus_0069.2,bus_0069.3,bus_0070.1,bus_0070.2,bus_0070.3,bus_0071.1,bus_0071.2,bus_0071.3,bus_0072.1,bus_0072.2,bus_0072.3,bus_0073.1,bus_0073.2,bus_0073.3,bus_0074.1,bus_0074.2,bus_0074.3,bus_0075.1,bus_0075.2,bus_0075.3,bus_0069a.1,bus_0069a.2,bus_0069a.3,bus_0076.1,bus_0076.2,bus_0076.3,bus_0077.1,bus_0077.2,bus_0077.3,bus_0078.1,bus_0078.2,bus_0078.3,bus_0079.1,bus_0079.2,bus_0079.3,bus_0080.1,bus_0080.2,bus_0080.3,bus_0081.1,bus_0081.2,bus_0081.3,bus_0082.1,bus_0082.2,bus_0082.3,bus_0083.1,bus_0083.2,bus_0083.3,bus_0084.1,bus_0084.2,bus_0084.3,bus_0085.1,bus_0085.2,bus_0085.3,bus_0086.1,bus_0086.2,bus_0086.3,bus_0087.1,bus_0087.2,bus_0087.3,bus_0088.1,bus_0088.2,bus_0088.3,bus_0089.1,bus_0089.2,bus_0089.3,bus_0090.1,bus_0090.2,bus_0090.3,bus_0091.1,bus_0091.2,bus_0091.3,bus_0092.1,bus_0092.2,bus_0092.3,bus_0093.1,bus_0093.2,bus_0093.3,bus_0094.1,bus_0094.2,bus_0094.3,bus_0095.1,bus_0095.2,bus_0095.3,bus_0096.1,bus_0096.2,bus_0096.3,bus_0097.1,bus_0097.2,bus_0097.3,bus_0098.1,bus_0098.2,bus_0098.3,bus_0099.1,bus_0099.2,bus_0099.3,bus_0100.1,bus_0100.2,bus_0100.3,bus_0101.1,bus_0101.2,bus_0101.3,bus_0102.1,bus_0102.2,bus_0102.3,bus_0103.1,bus_0103.2,bus_0103.3,bus_0104.1,bus_0104.2,bus_0104.3,bus_0105.1,bus_0105.2,bus_0105.3,bus_0106.1,bus_0106.2,bus_0106.3,bus_0107.1,bus_0107.2,bus_0107.3
-0.034543441,-120.0348304,119.9656202,-0.037282551,-120.0385417,119.9634993,-0.03728255,-120.0385417,119.9634993,-0.037282531,-120.0385417,119.9634993,-0.037282509,-120.0385417,119.9634993,-0.037282455,-120.0385416,119.9634994,-0.039613765,-120.0417785,119.9615595,-0.043943517,-120.0477506,119.957942,-0.048850008,-120.0545297,119.9538324,-0.054759932,-120.0626967,119.948881,-0.056309809,-120.0641198,119.9472808,-0.039522697,-120.0415268,119.9618896,-0.035917586,-120.0366884,119.9645598,-0.042081902,-120.0438268,119.9594492,-0.044677175,-120.0461591,119.9569745,-0.047760779,-120.0489304,119.9540343,-0.048035247,-120.0493122,119.9537992,-0.049590547,-120.0507072,119.9521662,-0.049395205,-120.0504874,119.9523972,-0.05057871,-120.0516688,119.9511459,-0.053050015,-120.0539127,119.948761,-0.055792681,-120.0564114,119.9461331,-0.05851111,-120.0588881,119.9435286,-0.061174548,-120.0613146,119.9409769,-0.062045762,-120.0621369,119.9400856,-0.062136192,-120.0622227,119.9400572,-0.063133936,-120.063165,119.9391031,-0.064098767,-120.0640761,119.9381805,-0.064188245,-120.0642054,119.9382115,-0.06436342,-120.0644586,119.9382725,-0.063690323,-120.0633162,119.939158,-0.063205286,-120.0624931,119.939796,-0.062254518,-120.06088,119.9410466,-0.061793292,-120.0600977,119.9416531,-0.06167941,-120.0599046,119.9418029,-0.06536654,-120.0657853,119.9371974,-0.066288128,-120.0670278,119.9364827,-0.066288163,-120.0670278,119.9364826,-0.067685314,-120.0689179,119.9354026,-0.069207282,-120.070977,119.9342261,-0.071019978,-120.0734299,119.9328247,-0.072340758,-120.0752173,119.9318036,-0.072824834,-120.0756627,119.9313069,-0.072083128,-120.0748255,119.932098,-0.07132341,-120.0741262,119.9328359
-0.010639609,-120.0104853,119.9899115,-0.011503109,-120.0115516,119.9893722,-0.011503108,-120.0115516,119.9893722,-0.011503089,-120.0115516,119.9893722,-0.011503067,-120.0115516,119.9893722,-0.011503013,-120.0115515,119.9893723,-0.012107135,-120.0123959,119.9888647,-0.013234885,-120.0139579,119.9879169,-0.014344027,-120.0154968,119.9869766,-0.015679806,-120.0173503,119.9858441,-0.016035599,-120.0176779,119.9854775,-0.012413975,-120.0126134,119.9889142,-0.0110687,-120.0110101,119.9896479,-0.01333361,-120.0133552,119.9881011,-0.014266126,-120.0141073,119.9872767,-0.015374001,-120.0150009,119.9862973,-0.015454817,-120.0151117,119.9862315,-0.016051115,-120.0155936,119.9856652,-0.01592222,-120.0154316,119.9858429,-0.016461689,-120.0159647,119.9852573,-0.01749422,-120.0168251,119.9842978,-0.018588833,-120.0177662,119.9832934,-0.019673691,-120.0186989,119.982298,-0.020736523,-120.0196126,119.9813229,-0.021272844,-120.0201189,119.9807778,-0.020757298,-120.0195916,119.9813422,-0.020778801,-120.0195698,119.9813623,-0.020799544,-120.0195486,119.9813818,-0.020115415,-120.0184306,119.9822447,-0.018774677,-120.01624,119.9839357,-0.018511691,-120.015668,119.9844506,-0.01832211,-120.0152558,119.9848217,-0.017950316,-120.0144481,119.9855491,-0.017769871,-120.0140563,119.985902,-0.017725309,-120.0139596,119.9859892,-0.022011257,-120.0212471,119.9803322,-0.022892089,-120.022482,119.9795692,-0.022892124,-120.022482,119.9795692,-0.024249893,-120.024387,119.9783894,-0.025728952,-120.0264625,119.9771042,-0.027490531,-120.0289347,119.9755733,-0.028774055,-120.0307363,119.9744578,-0.029047535,-120.030988,119.9741781,-0.028977247,-120.0310239,119.9742849,-0.029322485,-120.0313744,119.9738879
-0.025723306,-120.0257705,119.974301,-0.02774548,-120.028514,119.9727177,-0.027745479,-120.028514,119.9727177,-0.02774546,-120.028514,119.9727177,-0.027745439,-120.028514,119.9727177,-0.027745384,-120.028514,119.9727178,-0.029395218,-120.0308616,119.9713012,-0.032499689,-120.0352278,119.9686581,-0.036053194,-120.0402353,119.9656359,-0.040333304,-120.0462676,119.961995,-0.04151527,-120.0473712,119.9608574,-0.029505221,-120.0307802,119.9714882,-0.026736054,-120.0271436,119.9735084,-0.031499118,-120.0324944,119.9695145,-0.033521077,-120.0342328,119.967513,-0.035923439,-120.0362982,119.9651351,-0.036010046,-120.0364173,119.9650639,-0.037529326,-120.0377867,119.9634338,-0.037554481,-120.0377345,119.9634319,-0.038258804,-120.0384879,119.9626392,-0.040087888,-120.040113,119.9607756,-0.042263175,-120.0420562,119.958594,-0.044419202,-120.0439821,119.9564317,-0.046531579,-120.0458691,119.9543133,-0.047399626,-120.0466884,119.9534254,-0.046941755,-120.0462367,119.9538261,-0.047367293,-120.046618,119.9533207,-0.04777876,-120.0469867,119.952832,-0.047199661,-120.0462097,119.9534409,-0.046064733,-120.0446872,119.9546343,-0.044714874,-120.0426461,119.9561289,-0.043742279,-120.0411756,119.9572057,-0.041836093,-120.0382941,119.9593159,-0.040911525,-120.0368966,119.9603394,-0.040683254,-120.0365516,119.960592,-0.049248031,-120.0489605,119.9515829,-0.050316101,-120.0503954,119.9506749,-0.050316136,-120.0503954,119.9506749,-0.051960624,-120.0526002,119.9492515,-0.053752053,-120.0550023,119.9477008,-0.055885731,-120.0578637,119.9458537,-0.057440419,-120.0599489,119.9445077,-0.057761387,-120.0602444,119.9441795,-0.057709304,-120.0602686,119.9442818,-0.058193633,-120.0605933,119.9436032
-0.016323087,-120.0163142,119.9835543,-0.017587231,-120.0180073,119.9826415,-0.01758723,-120.0180073,119.9826415,-0.01758721,-120.0180073,119.9826416,-0.017587189,-120.0180072,119.9826416,-0.017587134,-120.0180072,119.9826416,-0.018986375,-120.0200521,119.9813543,-0.021588956,-120.0238869,119.9789383,-0.024399696,-120.0280477,119.9763105,-0.027785114,-120.0330598,119.9731449,-0.028710182,-120.0340259,119.972137,-0.018341984,-120.0187645,119.9824229,-0.016946866,-120.0171538,119.983105,-0.018950294,-120.0191979,119.9818455,-0.019567107,-120.0196374,119.9812599,-0.020299887,-120.0201595,119.9805644,-0.02052218,-120.0204693,119.9803726,-0.020494767,-120.0202892,119.9803648,-0.020229888,-120.020014,119.9806531,-0.020764402,-120.0205224,119.9800836,-0.021452864,-120.0210477,119.9794139,-0.022410584,-120.0218254,119.9785031,-0.023359763,-120.0225961,119.9776004,-0.024289666,-120.0233511,119.9767161,-0.02486396,-120.0238728,119.9761235,-0.024096395,-120.0231343,119.976909,-0.02389581,-120.0229093,119.9771093,-0.023701786,-120.0226916,119.977303,-0.022961908,-120.021522,119.9781925,-0.021511928,-120.0192301,119.9799355,-0.020963303,-120.0182548,119.98071,-0.020567939,-120.0175521,119.9812681,-0.019792895,-120.0161751,119.9823619,-0.019416888,-120.0155072,119.9828925,-0.019324046,-120.0153424,119.9830235,-0.024776232,-120.0241241,119.9764816,-0.025557279,-120.0251656,119.9758846,-0.025557314,-120.0251656,119.9758845,-0.026735476,-120.0267451,119.9749836,-0.028018868,-120.0284658,119.9740021,-0.029547376,-120.0305155,119.9728332,-0.030661061,-120.0320091,119.9719815,-0.031104074,-120.0324167,119.9715275,-0.030374929,-120.0315721,119.9723,-0.029539684,-120.0307981,119.9730726
-0.027732127,-120.0282873,119.9722615,-0.029944422,-120.0313487,119.970464,-0.029944421,-120.0313487,119.970464,-0.029944402,-120.0313487,119.970464,-0.029944381,-120.0313487,119.970464,-0.029944326,-120.0313487,119.9704641,-0.031447773,-120.0334233,119.9692199,-0.034285933,-120.0372591,119.966872,-0.037566228,-120.0416951,119.9641621,-0.041517254,-120.047039,119.9608976,-0.04262342,-120.0479824,119.9598297,-0.032133216,-120.0344438,119.9686704,-0.028849474,-120.0298284,119.9713576,-0.034771773,-120.0369182,119.9661006,-0.037447512,-120.0394276,119.9634946,-0.040626713,-120.042409,119.9603983,-0.040893546,-120.0427803,119.9601695,-0.042544669,-120.0443486,119.9583905,-0.042347982,-120.0441276,119.9586226,-0.04357469,-120.0453868,119.9573044,-0.046140443,-120.0478199,119.9547751,-0.049003116,-120.0505297,119.951977,-0.051840489,-120.0532155,119.9492037,-0.054620461,-120.055847,119.9464866,-0.055138497,-120.0563578,119.945959,-0.056416918,-120.0575645,119.9447149,-0.058280896,-120.0593465,119.9428765,-0.060083471,-120.0610698,119.9410988,-0.060478034,-120.0616802,119.9407891,-0.061251036,-120.0628761,119.9401824,-0.061438685,-120.0629723,119.940286,-0.061573752,-120.0630415,119.9403607,-0.061838141,-120.0631771,119.9405075,-0.061966221,-120.0632428,119.9405788,-0.061997827,-120.0632591,119.9405964,-0.061860782,-120.063617,119.9395098,-0.063152783,-120.0654688,119.9383547,-0.063152818,-120.0654688,119.9383546,-0.065130184,-120.0683307,119.936575,-0.067284262,-120.0714487,119.9346362,-0.069849922,-120.0751629,119.9323266,-0.071719401,-120.0778696,119.9306435,-0.071759832,-120.0779064,119.9305995,-0.072754604,-120.0793857,119.9296845,-0.074745834,-120.0814432,119.9274591
-0.007868546,-120.0078573,119.9926944,-0.008517089,-120.0085938,119.9924427,-0.008517088,-120.0085938,119.9924427,-0.008517069,-120.0085938,119.9924427,-0.008517048,-120.0085938,119.9924428,-0.008516993,-120.0085937,119.9924428,-0.009258787,-120.0096124,119.9918532,-0.010664677,-120.011487,119.9907563,-0.012041878,-120.0132976,119.9897042,-0.013700537,-120.0154785,119.988437,-0.014165443,-120.0158479,119.988037,-0.008953244,-120.0089251,119.9925094,-0.008181498,-120.0082081,119.9925849,-0.009107237,-120.0089999,119.9923524,-0.009263343,-120.0090758,119.9921931,-0.009448746,-120.0091658,119.9920041,-0.009553831,-120.0093112,119.9919158,-0.009412115,-120.0091288,119.9920251,-0.009129999,-120.0088405,119.9923277,-0.009584377,-120.0092935,119.9918375,-0.010033356,-120.0096524,119.9913869,-0.010844718,-120.0103432,119.9906027,-0.011648833,-120.0110278,119.9898256,-0.012436607,-120.0116985,119.9890643,-0.012530032,-120.0117993,119.9889634,-0.013042467,-120.0121896,119.9884884,-0.013671046,-120.0126991,119.9878909,-0.014278869,-120.0131917,119.9873132,-0.0136252,-120.0121505,119.9881174,-0.012344151,-120.0101102,119.9896934,-0.011903981,-120.0092866,119.9903694,-0.011586751,-120.0086932,119.9908565,-0.010964817,-120.0075302,119.9918112,-0.010663064,-120.0069662,119.9922744,-0.010588553,-120.0068269,119.9923887,-0.016245728,-120.0158541,119.9857252,-0.017675527,-120.0177896,119.9845708,-0.017675561,-120.0177896,119.9845707,-0.01985081,-120.0207455,119.982804,-0.022220481,-120.0239659,119.9808792,-0.025042967,-120.0278021,119.9785863,-0.027099611,-120.0305978,119.9769154,-0.027705265,-120.0311541,119.9762906,-0.02698019,-120.0304017,119.9770524,-0.026556371,-120.0300055,119.9773404
-0.019431798,-120.0190277,119.9807351,-0.020943322,-120.0210281,119.97958,-0.020943321,-120.0210281,119.97958,-0.020943301,-120.0210281,119.97958,-0.02094328,-120.0210281,119.97958,-0.020943225,-120.0210281,119.9795801,-0.022332558,-120.0230294,119.9783725,-0.024959299,-120.0267631,119.9761253,-0.027909365,-120.0309619,119.9736092,-0.031462592,-120.0360198,119.9705783,-0.032460438,-120.036962,119.9696517,-0.022108322,-120.0223768,119.9788934,-0.020185176,-120.0200244,119.9801571,-0.023360103,-120.0233291,119.9776168,-0.024629456,-120.0242947,119.9763224,-0.026137563,-120.025442,119.9747845,-0.026403478,-120.025812,119.9745564,-0.026839742,-120.0259855,119.9739974,-0.02640456,-120.0255799,119.9744255,-0.02744517,-120.0264984,119.9733571,-0.028957716,-120.0276966,119.9718514,-0.030526048,-120.0289704,119.9703058,-0.032080448,-120.0302329,119.968774,-0.033603333,-120.0314697,119.9672733,-0.033904058,-120.0317832,119.9669451,-0.03454818,-120.0321488,119.9663623,-0.035528496,-120.0328534,119.9654171,-0.036476475,-120.0335347,119.9645031,-0.036333832,-120.0332148,119.9647566,-0.036054157,-120.032588,119.9652535,-0.034633229,-120.0304485,119.9668171,-0.033609434,-120.0289072,119.9679437,-0.031602918,-120.0258867,119.9701514,-0.030629694,-120.0244219,119.9712221,-0.03038941,-120.0240603,119.9714864,-0.037951679,-120.0354504,119.9633317,-0.039024062,-120.0368431,119.9624801,-0.039024097,-120.0368431,119.9624801,-0.040690506,-120.0389734,119.9611445,-0.042505816,-120.0412943,119.9596896,-0.044667938,-120.0440589,119.9579565,-0.046243351,-120.0460735,119.9566936,-0.046418542,-120.0462347,119.9565138,-0.046832435,-120.0467823,119.9562444,-0.048040301,-120.0475708,119.9550452
-0.023735714,-120.0231359,119.9759347,-0.025544009,-120.0256496,119.9743269,-0.025544008,-120.0256496,119.9743269,-0.025543989,-120.0256496,119.9743269,-0.025543967,-120.0256496,119.9743269,-0.025543913,-120.0256496,119.974327,-0.026848819,-120.0274088,119.973247,-0.029295276,-120.0306526,119.9711727,-0.031929721,-120.034145,119.9689267,-0.035102801,-120.0383519,119.9662212,-0.03598976,-120.0390837,119.9652706,-0.027279318,-120.0281035,119.972799,-0.024645491,-120.024403,119.9751156,-0.029464847,-120.0300871,119.9705449,-0.031681139,-120.0320985,119.9682592,-0.034314398,-120.0344884,119.9655435,-0.034583882,-120.0348633,119.9653125,-0.035839193,-120.035967,119.963837,-0.035776788,-120.0359815,119.9638308,-0.036566738,-120.036656,119.963056,-0.038377442,-120.0382722,119.961232,-0.040186557,-120.0399202,119.9594172,-0.041979615,-120.0415536,119.9576186,-0.043736332,-120.0431539,119.9558564,-0.043940819,-120.0433693,119.9556368,-0.045108084,-120.0443793,119.9544828,-0.046531365,-120.0456507,119.9530577,-0.047907734,-120.0468802,119.9516796,-0.048762635,-120.0481518,119.9508369,-0.050437706,-120.0506435,119.9491856,-0.051857969,-120.0528663,119.9477619,-0.052881052,-120.0544677,119.9467363,-0.05488561,-120.0576058,119.9447267,-0.055857615,-120.0591277,119.9437521,-0.05609757,-120.0595034,119.9435115,-0.048391791,-120.0474751,119.9513967,-0.048743643,-120.0479075,119.9511912,-0.048743678,-120.0479075,119.9511911,-0.049284477,-120.0485516,119.9508926,-0.049873499,-120.0492531,119.9505674,-0.050574883,-120.0500888,119.9501804,-0.051085825,-120.0506977,119.9498985,-0.051163754,-120.0507691,119.9498168,-0.051204052,-120.0508053,119.9498802,-0.051380795,-120.0508185,119.9498918
-0.027658075,-120.0261239,119.9727454,-0.029776274,-120.028923,119.9709464,-0.029776273,-120.028923,119.9709464,-0.029776253,-120.028923,119.9709464,-0.029776232,-120.028923,119.9709464,-0.029776177,-120.0289229,119.9709465,-0.030549319,-120.0299844,119.9703289,-0.032013756,-120.0319388,119.9691772,-0.033455248,-120.0338399,119.9680697,-0.035191348,-120.0361297,119.9667357,-0.035680025,-120.0365202,119.966315,-0.032733438,-120.0328263,119.9685418,-0.028723506,-120.027528,119.9718266,-0.036497462,-120.0359394,119.9648161,-0.040314681,-120.0390965,119.961038,-0.044850346,-120.0428477,119.956549,-0.045055374,-120.0431336,119.9563719,-0.047845391,-120.0454446,119.9533914,-0.047707737,-120.0453017,119.9534796,-0.049317326,-120.0467422,119.9518517,-0.052976137,-120.0497998,119.9482495,-0.056622093,-120.0528506,119.944694,-0.060235932,-120.0558744,119.94117,-0.063776765,-120.0588372,119.9377173,-0.064309758,-120.0593355,119.9371556,-0.066306733,-120.0609065,119.9352531,-0.068931876,-120.0630536,119.9326964,-0.071470622,-120.06513,119.9302238,-0.071458805,-120.0649933,119.9302626,-0.071435489,-120.0647253,119.9303387,-0.071258685,-120.0643495,119.9305381,-0.07113119,-120.0640788,119.9306819,-0.07088106,-120.0635481,119.9309641,-0.070759617,-120.0632906,119.931101,-0.070729621,-120.0632271,119.9311348,-0.074700809,-120.0695345,119.9275016,-0.077048986,-120.0727366,119.9255225,-0.077049021,-120.0727366,119.9255225,-0.080678093,-120.077663,119.9224432,-0.084631651,-120.0830305,119.9190881,-0.089340883,-120.0894249,119.9150908,-0.092772469,-120.0940851,119.9121774,-0.093298063,-120.0945685,119.9116371,-0.093723477,-120.0953382,119.9113773,-0.095619668,-120.0968831,119.9093595
-0.030373375,-120.0291379,119.969647,-0.032690437,-120.032257,119.9676863,-0.032690436,-120.032257,119.9676863,-0.032690417,-120.032257,119.9676863,-0.032690396,-120.032257,119.9676864,-0.032690341,-120.032257,119.9676864,-0.034482514,-120.0348018,119.9661087,-0.037811044,-120.0395381,119.9631407,-0.041604384,-120.0449541,119.9597497,-0.046173417,-120.0514787,119.9556643,-0.047398816,-120.0526784,119.9543353,-0.034818159,-120.0349513,119.9661121,-0.031534576,-120.030702,119.9686508,-0.03741329,-120.0370372,119.9635683,-0.040044998,-120.0391525,119.9609888,-0.043171893,-120.0416659,119.957924,-0.043190336,-120.041687,119.9579178,-0.04541105,-120.0435778,119.9555941,-0.045308342,-120.0434592,119.955648,-0.046507395,-120.0445377,119.9544614,-0.04923906,-120.0467926,119.9518075,-0.052279959,-120.0493335,119.9488725,-0.05529401,-120.051852,119.9459635,-0.058247114,-120.0543196,119.9431135,-0.059104918,-120.0551293,119.9422362,-0.059529851,-120.0552939,119.9418647,-0.060860768,-120.0563047,119.9405692,-0.062147811,-120.0572822,119.9393163,-0.063157871,-120.0585649,119.9384081,-0.065136998,-120.0610784,119.9366285,-0.066287862,-120.0626139,119.9355664,-0.067116865,-120.0637202,119.9348014,-0.068741107,-120.0658879,119.9333023,-0.069528676,-120.0669392,119.9325754,-0.069723098,-120.0671987,119.9323959,-0.062275214,-120.0573683,119.9393536,-0.06236779,-120.057431,119.9393808,-0.062367825,-120.057431,119.9393807,-0.062489894,-120.0574961,119.93945,-0.06262274,-120.057567,119.9395255,-0.062780741,-120.0576513,119.9396158,-0.062895713,-120.0577127,119.9396818,-0.062982653,-120.0577924,119.939591,-0.062750151,-120.0574547,119.9398965,-0.062279338,-120.05693,119.9404455
-0.046858605,-120.0471508,119.9525411,-0.050516167,-120.0522749,119.9494205,-0.050516166,-120.0522749,119.9494205,-0.050516146,-120.0522749,119.9494205,-0.050516125,-120.0522749,119.9494205,-0.05051607,-120.0522749,119.9494206,-0.052593653,-120.0551667,119.9476803,-0.056455544,-120.0605084,119.9444299,-0.061078203,-120.0669078,119.9405313,-0.066646221,-120.0746172,119.9358342,-0.06812159,-120.0759723,119.9343133,-0.054673199,-120.0581241,119.9458842,-0.048702276,-120.0497337,119.9509636,-0.059884881,-120.0628557,119.940769,-0.065170453,-120.0676544,119.9355815,-0.071451135,-120.0733566,119.9294177,-0.071546802,-120.0734885,119.9293381,-0.075864944,-120.0776045,119.9247924,-0.075790933,-120.0776135,119.9248295,-0.077953165,-120.0795885,119.9226314,-0.083149091,-120.0842543,119.917591,-0.08857341,-120.0891382,119.912351,-0.093950232,-120.0939794,119.907157,-0.099218709,-120.0987231,119.902068,-0.100076268,-120.0995325,119.901191,-0.102846847,-120.1020028,119.8985514,-0.106611603,-120.105406,119.8949025,-0.110252585,-120.1086974,119.8913738,-0.111056439,-120.1097828,119.8907134,-0.112631475,-120.1119098,119.8894193,-0.113001588,-120.1125302,119.8891798,-0.113268106,-120.1129772,119.8890073,-0.113790084,-120.113853,119.8886697,-0.114043085,-120.1142777,119.8885061,-0.114105531,-120.1143825,119.8884657,-0.11375786,-120.1136743,119.8883038,-0.116306008,-120.1172926,119.8860718,-0.116306043,-120.1172926,119.8860717,-0.120215062,-120.122877,119.8826357,-0.124473608,-120.1289616,119.8788916,-0.129546143,-120.1362104,119.8744308,-0.133242479,-120.1414934,119.8711794,-0.133914559,-120.1421102,119.8704833,-0.133950483,-120.1425885,119.870473,-0.135324959,-120.1441652,119.8688634
-0.029024236,-120.0295329,119.9700606,-0.03125891,-120.0327008,119.9682188,-0.031258909,-120.0327008,119.9682188,-0.03125889,-120.0327008,119.9682188,-0.031258868,-120.0327008,119.9682188,-0.031258814,-120.0327008,119.9682189,-0.033332607,-120.0355944,119.9664684,-0.037190452,-120.0409464,119.9631919,-0.041684672,-120.0471918,119.9593742,-0.047097972,-120.0547156,119.9547746,-0.048536375,-120.0560466,119.953285,-0.032955238,-120.0350475,119.9668967,-0.030138253,-120.0311226,119.9691402,-0.034859129,-120.036854,119.9648708,-0.036789815,-120.0386859,119.9628164,-0.039083731,-120.0408624,119.9603757,-0.039170691,-120.040982,119.9603042,-0.040609676,-120.042446,119.9586218,-0.040332397,-120.0422206,119.9588978,-0.041500985,-120.0433381,119.9576335,-0.04372913,-120.0454127,119.9553231,-0.0463028,-120.0478051,119.9526953,-0.04885372,-120.0501765,119.9500908,-0.051353029,-120.0524998,119.947539,-0.051604676,-120.0527374,119.9472824,-0.053387548,-120.0544078,119.9454297,-0.055498573,-120.0563875,119.9432411,-0.057540095,-120.0583021,119.9411247,-0.056960077,-120.0575313,119.9416949,-0.055823349,-120.0560207,119.9428123,-0.055463049,-120.0556784,119.9431078,-0.055203359,-120.0554317,119.9433209,-0.054694183,-120.0549482,119.9437386,-0.054447114,-120.0547137,119.9439414,-0.054386103,-120.0546558,119.9439914,-0.061093801,-120.0633454,119.9379886,-0.063677154,-120.0670119,119.9357084,-0.063677189,-120.0670119,119.9357084,-0.067645467,-120.0726755,119.9321877,-0.071968575,-120.0788463,119.9283513,-0.077118019,-120.0861979,119.9237804,-0.080870402,-120.0915558,119.9204489,-0.081485698,-120.0921208,119.9198137,-0.081779189,-120.0929183,119.9195723,-0.083528285,-120.0948161,119.9175329
-0.026627345,-120.0267031,119.9724367,-0.028650027,-120.0295845,119.9706918,-0.028650026,-120.0295845,119.9706918,-0.028650007,-120.0295845,119.9706918,-0.028649985,-120.0295845,119.9706918,-0.028649931,-120.0295844,119.9706919,-0.029934683,-120.0314591,119.9695179,-0.032334802,-120.0349741,119.9673148,-0.035006158,-120.038921,119.9648404,-0.038223676,-120.0436754,119.9618596,-0.039108812,-120.044592,119.960919,-0.030894377,-120.0326091,119.9689193,-0.02763689,-120.028152,119.9715583,-0.033568832,-120.0349718,119.9661785,-0.036281002,-120.0373677,119.9633991,-0.039503527,-120.0402145,119.9600969,-0.039682111,-120.0404635,119.9599426,-0.041574062,-120.0421768,119.9578148,-0.041166935,-120.0418062,119.9582139,-0.042799009,-120.0433306,119.9564978,-0.04584944,-120.046035,119.9534201,-0.04919233,-120.0490118,119.9500778,-0.052505747,-120.0519623,119.9467652,-0.055752201,-120.0548532,119.9435196,-0.056631851,-120.0556836,119.9426195,-0.057286769,-120.0562162,119.9419144,-0.058879001,-120.0576303,119.9402489,-0.060418767,-120.0589978,119.9386383,-0.061342596,-120.0603782,119.9376865,-0.063152736,-120.063083,119.9358215,-0.064114907,-120.0642728,119.9349753,-0.064807968,-120.0651298,119.9343658,-0.066165817,-120.0668093,119.9331716,-0.066824193,-120.0676238,119.9325925,-0.06698672,-120.0678248,119.9324496,-0.060966311,-120.059705,119.9382563,-0.061364316,-120.060219,119.9379787,-0.061364351,-120.0602191,119.9379786,-0.061954131,-120.0609886,119.9375695,-0.062596516,-120.0618269,119.9371239,-0.063361466,-120.0628254,119.9365933,-0.063918731,-120.063553,119.9362068,-0.064192702,-120.0638051,119.9359266,-0.063668859,-120.0631707,119.9364885,-0.062926386,-120.0624854,119.937177
-0.017008792,-120.0163085,119.9825043,-0.018263,-120.0180332,119.9814413,-0.018262999,-120.0180332,119.9814413,-0.018262979,-120.0180332,119.9814413,-0.018262958,-120.0180332,119.9814414,-0.018262904,-120.0180332,119.9814414,-0.019532058,-120.0198094,119.9803216,-0.021891807,-120.0231144,119.9781839,-0.024417665,-120.0266439,119.9758878,-0.027459942,-120.0308956,119.9731218,-0.028298017,-120.0316755,119.9721729,-0.019150916,-120.0191137,119.9808639,-0.017628217,-120.0171697,119.9819685,-0.020088361,-120.0198825,119.9798121,-0.021038945,-120.0206621,119.9787455,-0.022168296,-120.0215883,119.9774784,-0.02217644,-120.0215946,119.9774823,-0.02297027,-120.0223153,119.9765196,-0.022535459,-120.021915,119.9769453,-0.023621505,-120.0229114,119.9758016,-0.025244589,-120.0243049,119.9741195,-0.026904828,-120.0257598,119.9724137,-0.028550325,-120.0272017,119.970723,-0.030162466,-120.0286144,119.9690667,-0.030402711,-120.0288407,119.9688222,-0.031320834,-120.0296211,119.9678419,-0.032522705,-120.0306655,119.9665712,-0.03368495,-120.0316755,119.9653425,-0.033448819,-120.0314036,119.9655388,-0.03298595,-120.0308709,119.9659238,-0.032355502,-120.0298986,119.9665601,-0.031901189,-120.0291981,119.9670185,-0.031010625,-120.0278252,119.9679172,-0.030578594,-120.0271594,119.9683532,-0.03047192,-120.0269951,119.9684609,-0.035514643,-120.034149,119.9637843,-0.036844725,-120.0359471,119.9626515,-0.03684476,-120.0359471,119.9626515,-0.038894629,-120.0387122,119.9608791,-0.041127701,-120.0417248,119.9589482,-0.043787464,-120.0453134,119.956648,-0.045725526,-120.0479286,119.9549718,-0.046133971,-120.0483044,119.9545535,-0.046034426,-120.0483025,119.9547094,-0.046607769,-120.0487014,119.9539378
